index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,transitscore,transit_score_description,transit_score_summary,transitStopScore,TransitFriendlyScore
4393,642793,F_830852_3031712,975,975,30,Beverly,6th Essex District,4600.0,0.0,0.0,4600,1857.4707239999998,0,0,FOSTER ST,BOSTON,MA,2116,101964.0,42.56534565,-70.85156088,1.0,9.0,17.0,Minimal Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,13.0
12723,1941873,F_759125_2962176,975,975,49,Cambridge,25th Middlesex District,3461300.0,0.0,0.0,3461300,65422.40085,0,1525,MASS AVE,CAMBRIDGE,MA,2139,,42.37573127,-71.11896273,,96.0,81.0,Excellent Transit,"19 nearby routes: 18 bus, 1 rail, 0 other",,88.5
12714,1938374,F_758862_2966874,975,975,49,Cambridge,25th Middlesex District,170800.0,0.0,0.0,170800,4006.2847869999996,0,1890,MASS AVE,BOSTON,MA,2116,146250.0,42.38862586,-71.11985857,,97.0,72.0,Excellent Transit,"19 nearby routes: 17 bus, 2 rail, 0 other",,84.5
12781,1948376,F_759132_2966623,975,975,49,Cambridge,25th Middlesex District,2500.0,0.0,0.0,2500,46.14532865,0,1853,MASS AVE,BOSTON,MA,2116,108561.0,42.38793381,-71.11886329,,97.0,72.0,Excellent Transit,"19 nearby routes: 17 bus, 2 rail, 0 other",,84.5
12789,1948744,F_759076_2966654,975,975,49,Cambridge,25th Middlesex District,505200.0,0.0,0.0,505200,11389.04889,0,1867,MASS AVE,BOSTON,MA,2116,108561.0,42.38801956,-71.11907006,,97.0,72.0,Excellent Transit,"19 nearby routes: 17 bus, 2 rail, 0 other",,84.5
12712,1938370,F_759182_2967148,975,975,49,Cambridge,25th Middlesex District,129000.0,0.0,0.0,129000,3245.851695,0,1879,WHITE ST,BOSTON,MA,2116,146250.0,42.389373799999994,-71.11866952,,97.0,71.0,Excellent Transit,"16 nearby routes: 14 bus, 2 rail, 0 other",,84.0
12809,1949182,F_758455_2966958,975,975,49,Cambridge,25th Middlesex District,251600.0,0.0,0.0,251600,5231.952612,0, ,PORTER RD,BOSTON,MA,2116,146250.0,42.38886132,-71.12136374,,96.0,72.0,Excellent Transit,"19 nearby routes: 17 bus, 2 rail, 0 other",,84.0
12713,1938372,F_759178_2966946,975,975,49,Cambridge,25th Middlesex District,83300.0,0.0,0.0,83300,2052.765946,0,1879,WHITE ST,BOSTON,MA,2116,146250.0,42.38881956,-71.11868767,,95.0,72.0,Excellent Transit,"19 nearby routes: 17 bus, 2 rail, 0 other",,83.5
12738,1943880,F_770651_2960597,975,975,49,Cambridge,26th Middlesex District,610100.0,0.0,0.0,610100,11570.72868,0,125,MONSIGNOR OBRIEN HWY,BOSTON,MA,2116,101103.0,42.37124928,-71.07633599,,90.0,77.0,Excellent Transit,"32 nearby routes: 23 bus, 9 rail, 0 other",,83.5
12803,1948954,F_758220_2966970,975,975,49,Cambridge,25th Middlesex District,233100.0,0.0,0.0,233100,103048.0462,0,61,REGENT ST,BOSTON,MA,2116,146250.0,42.38889711,-71.12223342,,93.0,72.0,Excellent Transit,"21 nearby routes: 19 bus, 2 rail, 0 other",,82.5
12728,1942881,F_770259_2961111,975,975,49,Cambridge,26th Middlesex District,3255000.0,0.0,0.0,3255000,10279.936740000001,0, ,MONSIGNOR OBRIEN HWY,BOSTON,MA,2116,101103.0,42.37266503,-71.0777772,,90.0,74.0,Excellent Transit,"32 nearby routes: 23 bus, 9 rail, 0 other",,82.0
12729,1942991,F_770529_2960848,975,975,49,Cambridge,26th Middlesex District,5281900.0,0.0,0.0,5281900,107436.7222,0,183,MONSIGNOR OBRIEN HWY,BOSTON,MA,2116,101103.0,42.37193968,-71.07678285,,90.0,74.0,Excellent Transit,"32 nearby routes: 23 bus, 9 rail, 0 other",,82.0
12811,1949344,F_757629_2967153,975,975,49,Cambridge,25th Middlesex District,109700.0,0.0,0.0,109700,1952.037752,0,54,WALDEN ST,BOSTON,MA,2116,146250.0,42.38940642,-71.12441809,,93.0,71.0,Excellent Transit,"18 nearby routes: 16 bus, 2 rail, 0 other",,82.0
12710,1938367,F_757184_2967240,975,975,49,Cambridge,25th Middlesex District,20900.0,0.0,0.0,20900,650.9532275,0, ,COGSWELL AVE,BOSTON,MA,2116,124565.0,42.38965052,-71.1260639,,92.0,70.0,Excellent Transit,"26 nearby routes: 24 bus, 2 rail, 0 other",,81.0
12711,1938369,F_757513_2967180,975,975,49,Cambridge,25th Middlesex District,43600.0,0.0,0.0,43600,1360.754768,0, ,WALDEN ST,BOSTON,MA,2116,124565.0,42.38948191,-71.12484704,,92.0,70.0,Excellent Transit,"26 nearby routes: 24 bus, 2 rail, 0 other",,81.0
12682,1936847,F_754803_2970241,975,975,49,Cambridge,24th Middlesex District,32200.0,0.0,0.0,32200,872.9783434000001,0,149R,HARVEY ST,BOSTON,MA,2116,71250.0,42.39791359,-71.13482999,,89.0,68.0,Good Transit,"25 nearby routes: 24 bus, 1 rail, 0 other",,78.5
12732,1943369,F_770679_2960638,975,975,49,Cambridge,26th Middlesex District,1197000.0,0.0,0.0,1197000,32858.34563,0,115,MONSIGNOR OBRIEN HWY,BOSTON,MA,2116,101103.0,42.3713614,-71.07623162,,80.0,77.0,Excellent Transit,"32 nearby routes: 23 bus, 9 rail, 0 other",,78.5
12770,1947367,F_767984_2957290,975,975,49,Cambridge,8th Suffolk District,190400.0,0.0,0.0,190400,2315.157343,0,300,MAIN ST,BOSTON,MA,2116,105263.0,42.36221074,-71.08626477,,86.0,69.0,Good Transit,"16 nearby routes: 15 bus, 1 rail, 0 other",,77.5
12708,1938355,F_756172_2967463,975,975,49,Cambridge,29th Middlesex District,293200.0,0.0,0.0,293200,6965.068923999999,0,110,MIDDLESEX ST,BOSTON,MA,2116,124565.0,42.39027455,-71.1298064,,84.0,67.0,Good Transit,"26 nearby routes: 24 bus, 2 rail, 0 other",,75.5
12709,1938358,F_756302_2967309,975,975,49,Cambridge,29th Middlesex District,126900.0,0.0,0.0,126900,3094.113987,0,95,BOLTON ST,CAMBRIDGE,MA,2142,93897.0,42.38985042,-71.12932765,,84.0,67.0,Good Transit,"26 nearby routes: 24 bus, 2 rail, 0 other",,75.5
12702,1937869,F_755118_2967693,975,975,49,Cambridge,24th Middlesex District,242800.0,0.0,0.0,242800,7022.842358,0,143,SHERMAN ST,BOSTON,MA,2116,71250.0,42.39091815,-71.13370433,,83.0,66.0,Good Transit,"25 nearby routes: 23 bus, 2 rail, 0 other",,74.5
12818,1949387,F_755129_2967638,975,975,49,Cambridge,29th Middlesex District,328600.0,0.0,0.0,328600,7186.8797540000005,0,41,BELLIS CIR,BOSTON,MA,2116,93897.0,42.390767100000005,-71.13366448,,83.0,66.0,Good Transit,"25 nearby routes: 23 bus, 2 rail, 0 other",,74.5
12785,1948599,F_753472_2969604,975,975,49,Cambridge,,1333800.0,0.0,0.0,1333800,32802.691739999995,0,351,RINDGE AVE,BOSTON,MA,2116,71250.0,42.39618119,-71.1397675,19.0,80.0,68.0,Good Transit,"21 nearby routes: 20 bus, 1 rail, 0 other",105.55555555555556,74.0
12812,1949347,F_754242_2970029,975,975,49,Cambridge,,504000.0,0.0,0.0,504000,12214.95358,0,222,HARVEY ST,BOSTON,MA,2116,71250.0,42.39733843,-71.13691023,,79.0,68.0,Good Transit,"21 nearby routes: 20 bus, 1 rail, 0 other",,73.5
12698,1937368,F_752998_2968673,975,975,49,Cambridge,24th Middlesex District,321000.0,0.0,0.0,321000,11347.74712,0, ,CAMBRIDGEPARK DR,BOSTON,MA,2116,71250.0,42.393632000000004,-71.14153675,15.0,77.0,66.0,Good Transit,"20 nearby routes: 19 bus, 1 rail, 0 other",83.33333333333334,71.5
12703,1937873,F_755745_2967555,975,975,49,Cambridge,29th Middlesex District,2345500.0,0.0,0.0,2345500,8405.863123000001,0,109,MIDDLESEX ST,BOSTON,MA,2116,,42.39053207,-71.13138555,,78.0,65.0,Good Transit,"26 nearby routes: 24 bus, 2 rail, 0 other",,71.5
12707,1938353,F_755406_2967573,975,975,49,Cambridge,29th Middlesex District,1200.0,0.0,0.0,1200,65.29493241,0,138,SHERMAN ST,BOSTON,MA,2116,93897.0,42.39058547,-71.13264014,,78.0,65.0,Good Transit,"26 nearby routes: 24 bus, 2 rail, 0 other",,71.5
12701,1937868,F_754859_2967749,975,975,49,Cambridge,24th Middlesex District,69600.0,0.0,0.0,69600,1761.30283,0, ,RINDGE AVE,BOSTON,MA,2116,71250.0,42.39107487,-71.13466219,,73.0,66.0,Good Transit,"25 nearby routes: 23 bus, 2 rail, 0 other",,69.5
12688,1936858,F_752336_2969513,975,975,49,Cambridge,24th Middlesex District,654600.0,0.0,0.0,654600,17336.77233,0,97,CAMBRIDGEPARK DR,BOSTON,MA,2116,71250.0,42.39594457,-71.14397442,11.0,71.0,67.0,Good Transit,"22 nearby routes: 21 bus, 1 rail, 0 other",61.111111111111114,69.0
12689,1936859,F_752481_2969458,975,975,49,Cambridge,24th Middlesex District,1806500.0,0.0,0.0,1806500,36851.43859,0,35,CAMBRIDGEPARK DR,BOSTON,MA,2116,71250.0,42.39579199,-71.14343848,11.0,71.0,67.0,Good Transit,"22 nearby routes: 21 bus, 1 rail, 0 other",61.111111111111114,69.0
12699,1937712,F_750879_2967864,975,975,49,Cambridge,29th Middlesex District,761000.0,0.0,0.0,761000,10906.21095,0, ,SMITH PL,BOSTON,MA,2116,93897.0,42.39143626,-71.14939337,,62.0,61.0,Good Transit,"18 nearby routes: 17 bus, 1 rail, 0 other",,61.5
12814,1949356,F_751468_2968251,975,975,49,Cambridge,29th Middlesex District,256400.0,0.0,0.0,256400,6413.315558,0,120,FAWCETT ST,BOSTON,MA,2116,93897.0,42.39249153,-71.14720711,17.0,58.0,65.0,Good Transit,"18 nearby routes: 17 bus, 1 rail, 0 other",94.44444444444444,61.5
12787,1948712,F_752028_2968431,975,975,49,Cambridge,,5076200.0,0.0,0.0,5076200,686013.4817,0,78,CAMBRIDGEPARK DR,BOSTON,MA,2116,,42.39297908,-71.14513131,18.0,51.0,66.0,Good Transit,"18 nearby routes: 17 bus, 1 rail, 0 other",100.0,58.5
12690,1936861,F_749843_2969472,975,975,49,Cambridge,24th Middlesex District,418200.0,0.0,0.0,418200,21201.34187,0, ,FITCHBURG RR,BOSTON,MA,2116,71250.0,42.39586025,-71.1532042,,51.0,60.0,Good Transit,"18 nearby routes: 17 bus, 1 rail, 0 other",,55.5
12683,1936849,F_749909_2970148,975,975,49,Cambridge,24th Middlesex District,443000.0,0.0,0.0,443000,15468.83175,0,64,ACORN PK DR,BOSTON,MA,2116,71250.0,42.39771446,-71.15294968,15.0,23.0,60.0,Good Transit,"18 nearby routes: 17 bus, 1 rail, 0 other",83.33333333333334,41.5
5243,839314,F_749918_2883000,975,975,50,Canton,6th Norfolk District,141500.0,0.0,0.0,141500,32155.6977,0,341,NEPONSET ST,CANTON,MA,2021,86987.0,42.158573600000004,-71.15422427,6.0,41.0,40.28776978417266,,,33.33333333333333,40.643884892086334
5266,840208,F_749774_2884705,975,975,50,Canton,6th Norfolk District,78700.0,0.0,0.0,78700,3144.9181280000003,0,135,JACKSON ST,BOSTON,MA,2110,86987.0,42.16325395,-71.15472991,1.0,36.0,33.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,34.5
549,82552,F_797361_2701412,975,975,72,Dartmouth,,56000.0,0.0,0.0,56000,282261.5824,0,,FAUNCE CORNER RD,PHILADELPHIA,PA,19103,,41.65960104,-70.98330454,1.0,18.0,40.28776978417266,,,5.555555555555555,29.14388489208633
545,82539,F_793978_2701261,975,975,72,Dartmouth,9th Bristol District,46400.0,0.0,0.0,46400,213511.6475,0,,HIXVILLE RD,PHILADELPHIA,PA,19103,108139.0,41.65924222,-70.99568748,1.0,17.0,40.28776978417266,,,5.555555555555555,28.64388489208633
548,82548,F_786521_2701412,975,975,72,Dartmouth,9th Bristol District,19400.0,0.0,0.0,19400,103940.4252,0,,REED RD,PHILADELPHIA,PA,19104,108139.0,41.65977432,-71.02297226,,5.0,40.28776978417266,,,,22.64388489208633
551,82558,F_787561_2701556,975,975,72,Dartmouth,9th Bristol District,66300.0,0.0,0.0,66300,619912.0161,0,,HIXVILLE RD,PHILADELPHIA,PA,19103,108139.0,41.66015347,-71.01916352,,5.0,40.28776978417266,,,,22.64388489208633
552,82567,F_782577_2701799,975,975,72,Dartmouth,9th Bristol District,3800.0,0.0,0.0,3800,23473.20443,0,,REED RD,PHILADELPHIA,PA,19103,108139.0,41.66089596,-71.03739724,,3.0,40.28776978417266,,,,21.64388489208633
554,82583,F_779398_2701947,975,975,72,Dartmouth,9th Bristol District,72700.0,0.0,0.0,72700,380952.0099,0,,HIXVILLE RD,PHILADELPHIA,PA,19103,108139.0,41.66134883,-71.04902781,,1.0,40.28776978417266,,,,20.64388489208633
9508,1464348,F_749576_2914371,975,975,73,Dedham,11th Norfolk District,1200.0,0.0,0.0,1200,1124.331379,0,76,WALNUT ST,BOSTON,MA,2116,93920.0,42.24466311,-71.15501767,3.0,64.0,29.0,Some Transit,"5 nearby routes: 4 bus, 1 rail, 0 other",16.666666666666664,46.5
9504,1462629,F_752751_2911128,975,975,73,Dedham,11th Norfolk District,159300.0,0.0,0.0,159300,17495.56512,0,200,CRANE ST,BOSTON,MA,2116,93920.0,42.23572816,-71.14334187,12.0,41.0,43.0,Some Transit,"5 nearby routes: 3 bus, 2 rail, 0 other",66.66666666666666,42.0
9500,1461775,F_754422_2909030,975,975,73,Dedham,,177400.0,0.0,0.0,177400,137947.9826,0,80,MCDONALD ST,PHILADELPHIA,PA,19101,,42.22995170000001,-71.13720438,,35.0,40.28776978417266,,,,37.643884892086334
9499,1461091,F_745428_2908362,975,975,73,Dedham,11th Norfolk District,173100.0,0.0,0.0,173100,34107.24463,0,75,ALLIED DR,BOSTON,MA,2116,119722.0,42.22821881,-71.17042279,1.0,45.0,30.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,37.5
9501,1461947,F_747956_2909923,975,975,73,Dedham,11th Norfolk District,161300.0,0.0,0.0,161300,13625.000930000002,0,859,EAST ST,BOSTON,MA,2116,92442.0,42.23247517,-71.16106592,1.0,43.0,27.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,35.0
9503,1462593,F_750920_2911034,975,975,73,Dedham,11th Norfolk District,181200.0,0.0,0.0,181200,88691.27085,0,1,ETNA RD,BOSTON,MA,2116,,42.23549103,-71.15010457,5.0,36.0,34.0,Some Transit,"5 nearby routes: 3 bus, 2 rail, 0 other",27.77777777777778,35.0
9594,1467835,F_753989_2908139,975,975,73,Dedham,,155700.0,0.0,0.0,155700,382588.6245,0,78,MCDONALD ST,BOSTON,MA,2116,,42.22751175,-71.13881709,,33.0,36.0,Some Transit,"5 nearby routes: 3 bus, 2 rail, 0 other",,34.5
9616,1468154,F_745936_2908776,975,975,73,Dedham,11th Norfolk District,234000.0,0.0,17600.0,251600,602675.6671,0,170,GRANT AVE,BOSTON,MA,2116,,42.22934947,-71.16854119,1.0,39.0,29.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,34.0
9618,1468277,F_752353_2911120,975,975,73,Dedham,,184900.0,0.0,0.0,184900,230154.3747,0,183,DALE ST,BOSTON,MA,2116,,42.23571077,-71.14481168,11.0,19.0,41.0,Some Transit,"5 nearby routes: 3 bus, 2 rail, 0 other",61.111111111111114,30.0
9497,1460862,F_744554_2907744,975,975,73,Dedham,11th Norfolk District,698100.0,0.0,480200.0,1178300,238277.3255,0,85,ALLIED DR,BOSTON,MA,2116,119722.0,42.22653217,-71.17365853,1.0,21.0,31.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",5.555555555555555,26.0
9596,1467837,F_752520_2904004,975,975,73,Dedham,11th Norfolk District,261200.0,0.0,0.0,261200,659953.7023,0,0,MAIN LINE,BOSTON,MA,2116,,42.21618181,-71.14430458,1.0,13.0,30.0,Some Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,21.5
4500,758120,M_224002_866452,975,975,99,Foxborough,1st Bristol District,16000.0,0.0,0.0,16000,18652.01856,0,,MORSE STREET,BOSTON,MA,2116,107598.0,42.04809497,-71.21007015,,14.0,0.0,No Nearby Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",,7.0
4531,762789,M_224657_868003,975,975,99,Foxborough,1st Bristol District,16600.0,0.0,0.0,16600,26590.32117,0,,COMMUNITY WAY,BOSTON,MA,02108 1552,107598.0,42.06203864,-71.20209277,,8.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,4.0
4532,762800,M_224760_868109,975,975,99,Foxborough,1st Bristol District,16200.0,0.0,0.0,16200,21583.694880000003,0,,EAST STREET,BOSTON,MA,2116,107598.0,42.06298973,-71.20084384,,4.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,2.0
4533,762836,M_224575_867802,975,975,99,Foxborough,1st Bristol District,32400.0,0.0,0.0,32400,111065.4614,0,,COCASSET STREET,BOSTON,MA,02108 1552,107598.0,42.06023156,-71.20309194,,3.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,1.5
4486,757407,M_224535_867509,975,975,99,Foxborough,1st Bristol District,8400.0,0.0,0.0,8400,34177.07486,0,,SUMMER PLACE,BOSTON,MA,02108 1552,107598.0,42.05759488,-71.20358751,,1.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,0.5
4487,757441,M_224407_867462,975,975,99,Foxborough,1st Bristol District,50100.0,0.0,0.0,50100,180215.139,0,,MORSE PLACE,BOSTON,MA,02108 1552,107598.0,42.05717572,-71.20513585,,1.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,0.5
9759,1506174,M_268350_929921,975,975,107,Gloucester,5th Essex District,223200.0,0.0,51900.0,275100,43636.326310000004,0,5,WHISTLESTOP WY,BOSTON,MA,2284,44608.0,42.61685586,-70.66690770000001,,88.0,40.0,Some Transit,"40 nearby routes: 40 bus, 0 rail, 0 other",,64.0
9744,1500035,M_268092_929969,975,975,107,Gloucester,5th Essex District,83900.0,0.0,0.0,83900,5133.714796,0,142,WASHINGTON ST,BOSTON,MA,02284-5142,51821.0,42.61731058,-70.67004647,,83.0,39.0,Some Transit,"40 nearby routes: 40 bus, 0 rail, 0 other",,61.0
9760,1506183,M_267594_930055,975,975,107,Gloucester,5th Essex District,8900.0,0.0,0.0,8900,1292.182652,0,,WHITTEMORE ST,BOSTON,MA,02284-5142,51821.0,42.61812819,-70.67610594,20.0,60.0,36.0,Some Transit,"37 nearby routes: 37 bus, 0 rail, 0 other",111.11111111111111,48.0
9761,1506223,M_265144_929263,975,975,107,Gloucester,5th Essex District,9000.0,0.0,0.0,9000,11296.00042,0,291,ESSEX AV,BOSTON,MA,02284-5142,82108.0,42.61120795,-70.70605675,4.0,5.0,37.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",22.22222222222222,21.0
9762,1506236,M_265191_929310,975,975,107,Gloucester,5th Essex District,146900.0,0.0,0.0,146900,34594.437410000006,0,289,ESSEX AV,BOSTON,MA,02284-5142,82108.0,42.61162709,-70.70547864,5.0,4.0,37.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",27.77777777777778,20.5
5782,897605,F_839947_2831068,975,975,118,Halifax,12th Plymouth District,100.0,0.0,0.0,100,1364.720313,0,0,LAWRENCE ROAD,BOSTON,MA,02116-3933,92111.0,42.01458446,-70.82370649,1.0,2.0,24.0,Minimal Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,13.0
5783,897615,F_839843_2831135,975,975,118,Halifax,12th Plymouth District,100.0,0.0,0.0,100,2417.598521,0,0,LAWRENCE ROAD,BOSTON,MA,02116-3933,92111.0,42.01477058,-70.82408723,1.0,2.0,24.0,Minimal Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,13.0
5792,899532,F_839718_2831025,975,975,118,Halifax,12th Plymouth District,623200.0,0.0,0.0,623200,188557.2234,0,2,GARDEN ROAD,BOSTON,MA,02116-3933,92111.0,42.01447144,-70.8245504,1.0,2.0,24.0,Minimal Transit,"1 nearby routes: 0 bus, 1 rail, 0 other",5.555555555555555,13.0
5818,903587,F_767177_3108039,975,975,128,Haverhill,3rd Essex District,133400.0,0.0,0.0,133400,18269.583619999998,0,,ESSEX ST,BOSTON,MA,2110,30844.0,42.77585696,-71.08654698,,88.0,40.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,64.0
5851,916293,F_769807_3106967,975,975,128,Haverhill,15th Essex District,21500.0,0.0,0.0,21500,16932.92986,0,,SOUTH MAIN ST,BOSTON,MA,2110,66157.0,42.77288033,-71.07677164,,84.0,39.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,61.5
5819,903782,F_766984_3108350,975,975,128,Haverhill,3rd Essex District,17100.0,0.0,0.0,17100,2725.88884,0,,WINTER ST,BOSTON,MA,2110,39808.0,42.77671282,-71.08726019,,83.0,39.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,61.0
5824,906959,F_767121_3107393,975,975,128,Haverhill,3rd Essex District,85600.0,0.0,0.0,85600,31944.682210000003,0,,WASHINGTON AVE,BOSTON,MA,2110,39808.0,42.77408528,-71.08676721,,78.0,40.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,59.0
5825,906960,F_767082_3107127,975,975,128,Haverhill,3rd Essex District,509200.0,0.0,199400.0,708600,75873.57722,0,1,WASHINGTON AVE,BOSTON,MA,2110,39808.0,42.77335598,-71.08691725,,78.0,40.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,59.0
5852,916416,F_767360_3105721,975,975,128,Haverhill,15th Essex District,166600.0,0.0,0.0,166600,29754.47224,0,189,SOUTH ELM ST,BOSTON,MA,2110,66157.0,42.76949464,-71.08590733,,78.0,39.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,58.5
5855,916424,F_767209_3105761,975,975,128,Haverhill,15th Essex District,19700.0,0.0,0.0,19700,7575.95977,0,239,SOUTH ELM ST,BOSTON,MA,2110,66157.0,42.7696064,-71.08646894,,78.0,39.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,58.5
5853,916422,F_767505_3105652,975,975,128,Haverhill,15th Essex District,2500.0,0.0,0.0,2500,1082.016272,0,,SOUTH ELM ST,BOSTON,MA,2110,66157.0,42.76930339,-71.0853686,,74.0,40.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,57.0
5856,916452,F_767122_3105361,975,975,128,Haverhill,15th Essex District,49900.0,0.0,0.0,49900,4775.813714,0,,RAILROAD AVE,BOSTON,MA,2110,66157.0,42.76851007,-71.08680014,,72.0,39.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,55.5
5841,912762,F_766508_3109926,975,975,128,Haverhill,3rd Essex District,235700.0,0.0,0.0,235700,89750.16979,0,,HALE ST,BOSTON,MA,2110,67375.0,42.78104318,-71.08900474,,64.0,35.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,49.5
5842,912773,F_766250_3110330,975,975,128,Haverhill,3rd Essex District,258600.0,0.0,0.0,258600,78004.8908,0,,HALE ST,BOSTON,MA,2110,67375.0,42.78215504,-71.08995848,,64.0,35.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,49.5
5857,916453,F_766883_3104813,975,975,128,Haverhill,15th Essex District,231900.0,0.0,20200.0,252100,4804.379747,0,60,RAILROAD AVE,BOSTON,MA,2110,66157.0,42.7670097,-71.08770003,,60.0,38.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,49.0
5860,916479,F_766351_3104566,975,975,128,Haverhill,15th Essex District,782300.0,0.0,74900.0,857200,196161.6557,0,86,RAILROAD AVE,BOSTON,MA,2110,66157.0,42.76633904,-71.08968556,,55.0,38.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,46.5
